ProductID;Weight;FatContent;ProductVisibility;ProductType;MRP;OutletID;EstablishmentYear;OutletSize;LocationType;OutletType;OutletSales
FDT25;7.5;Low Fat;0.051038045;Canned;1.217.072;OUT017;2007;;Tier 2;Supermarket Type1;35.527.088
DRJ13;12.65;Low Fat;0.062837968;Soft Drinks;1.615.578;OUT013;1987;High;Tier 3;Supermarket Type1;2.406.867
NCO07;;Low Fat;0.017116983;Others;211.956;OUT019;1985;Small;Tier 1;Grocery Store;213.056
FDW20;20.75;Low Fat;0.024129332;Fruits and Vegetables;124.173;OUT013;1987;High;Tier 3;Supermarket Type1;2.956.152
DRF27;;Low Fat;0.049754975;Dairy;152.134;OUT019;1985;Small;Tier 1;Grocery Store;153.134
FDS49;9;Low Fat;0;Canned;797.644;OUT035;2004;Small;Tier 2;Supermarket Type1;16.498.524
FDX25;;Low Fat;0.101561568;Canned;1.819.292;OUT027;1985;Medium;Tier 3;Supermarket Type3;31.012.964
NCX42;;Low Fat;0.005949644;Household;1.656.526;OUT027;1985;Medium;Tier 3;Supermarket Type3;47.691.254
FDG33;;Regular;0.13956116;Seafood;1.704.764;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.435.528
FDL56;14.1;Low Fat;0.126035694;Fruits and Vegetables;864.198;OUT045;2002;;Tier 2;Supermarket Type1;11.338.574
FDF14;7.55;Low Fat;0.027164679;Canned;152.334;OUT035;2004;Small;Tier 2;Supermarket Type1;2.603.278
NCD06;13;Low Fat;0.099325278;Household;45.406;OUT046;1997;Small;Tier 1;Supermarket Type1;605.878
DRM47;;Low Fat;0.04357366;Hard Drinks;1.928.846;OUT027;1985;Medium;Tier 3;Supermarket Type3;22.930.152
FDS46;;Regular;0.082741482;Snack Foods;1.187.782;OUT019;1985;Small;Tier 1;Grocery Store;1.191.782
FDB35;12.3;Regular;0.064565202;Starchy Foods;929.804;OUT013;1987;High;Tier 3;Supermarket Type1;19.294.884
FDX21;;LF;0.084554569;Snack Foods;1.098.912;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.746.328
NCU05;;Low Fat;0.058451805;Health and Hygiene;799.618;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.416.854
NCR38;17.25;Low Fat;0.113748685;Household;2.513.724;OUT045;2002;;Tier 2;Supermarket Type1;67.951.548
NCR18;15.85;Low Fat;0.020603511;Household;427.112;OUT017;2007;;Tier 2;Supermarket Type1;639.168
NCU41;18.85;Low Fat;0.052044976;Health and Hygiene;1.921.846;OUT035;2004;Small;Tier 2;Supermarket Type1;32.484.382
FDY56;16.35;Regular;0.062764429;Fruits and Vegetables;2.276.062;OUT017;2007;;Tier 2;Supermarket Type1;72.225.984
DRJ51;14.1;Low Fat;0.087977262;Dairy;2.290.668;OUT035;2004;Small;Tier 2;Supermarket Type1;32.251.352
FDK21;7.905;Low Fat;0.010010425;Snack Foods;2.490.408;OUT035;2004;Small;Tier 2;Supermarket Type1;3.755.112
FDY25;12;Low Fat;0.033946163;Canned;1.793.976;OUT013;1987;High;Tier 3;Supermarket Type1;34.408.544
FDU44;12.15;Regular;0.058414678;Fruits and Vegetables;1.634.552;OUT035;2004;Small;Tier 2;Supermarket Type1;9.747.312
FDL43;10.1;Low Fat;0.027106459;Meat;75.367;OUT049;1999;Medium;Tier 1;Supermarket Type1;535.969
FDF05;17.5;Low Fat;0.027022883;Frozen Foods;262.491;OUT017;2007;;Tier 2;Supermarket Type1;5259.82
DRF15;;Low Fat;0.058153409;Dairy;152.034;OUT019;1985;Small;Tier 1;Grocery Store;306.268
FDL20;17.1;Low Fat;0.128937661;Fruits and Vegetables;1.123.886;OUT018;2009;Medium;Tier 3;Supermarket Type2;17.790.176
FDV32;7.785;Low Fat;0.088846306;Fruits and Vegetables;61.451;OUT049;1999;Medium;Tier 1;Supermarket Type1;759.012
FDJ34;11.8;Regular;0.09357779;Snack Foods;1.259.704;OUT013;1987;High;Tier 3;Supermarket Type1;1.877.556
FDG08;13.15;Regular;0.165694678;Fruits and Vegetables;1.718.764;OUT045;2002;;Tier 2;Supermarket Type1;37.790.808
FDQ04;;Low Fat;0.148392623;Frozen Foods;415.796;OUT019;1985;Small;Tier 1;Grocery Store;412.796
FDW13;8.5;Low Fat;0.098438394;Canned;511.324;OUT017;2007;;Tier 2;Supermarket Type1;259.662
NCI17;8.645;Low Fat;0.143303291;Health and Hygiene;96.341;OUT013;1987;High;Tier 3;Supermarket Type1;193.082
FDY03;17.6;Regular;0.076276208;Meat;1.109.202;OUT045;2002;;Tier 2;Supermarket Type1;1.687.803
FDS12;9.1;Low Fat;0.175103435;Baking Goods;1.275.362;OUT017;2007;;Tier 2;Supermarket Type1;46.559.394
FDJ55;12.8;Regular;0.023511371;Meat;2.259.404;OUT013;1987;High;Tier 3;Supermarket Type1;49.508.888
DRK01;7.63;Low Fat;0.06105276;Soft Drinks;954.436;OUT035;2004;Small;Tier 2;Supermarket Type1;1.418.154
FDG28;9.285;Regular;0.049559042;Frozen Foods;2.464.144;OUT017;2007;;Tier 2;Supermarket Type1;1.225.072
FDY38;13.6;Regular;0.119418124;Dairy;231.03;OUT045;2002;;Tier 2;Supermarket Type1;5359.69
FDN01;8.895;Low Fat;0.072545601;Breakfast;176.237;OUT045;2002;;Tier 2;Supermarket Type1;1764.37
NCR54;16.35;Low Fat;0.090486828;Household;195.211;OUT013;1987;High;Tier 3;Supermarket Type1;2.553.343
FDG29;17.6;Low Fat;0.056245075;Frozen Foods;433.454;OUT013;1987;High;Tier 3;Supermarket Type1;10.066.896
FDG24;7.975;Low Fat;0.014618973;Baking Goods;85.225;OUT013;1987;High;Tier 3;Supermarket Type1;1.081.925
FDG59;15.85;Low Fat;0.043479126;Starchy Foods;367.164;OUT017;2007;;Tier 2;Supermarket Type1;3.089.312
FDM28;15.7;Low Fat;0.045166237;Frozen Foods;178.666;OUT013;1987;High;Tier 3;Supermarket Type1;2.516.724
FDW04;8.985;Regular;0.057827101;Frozen Foods;128.831;OUT046;1997;Small;Tier 1;Supermarket Type1;1.428.141
FDS26;20.35;Low Fat;0.089394766;Dairy;2.601.594;OUT013;1987;High;Tier 3;Supermarket Type1;20.932.752
FDQ56;6.59;Low Fat;0.10550944;Fruits and Vegetables;856.908;OUT013;1987;High;Tier 3;Supermarket Type1;19.294.884
FDK51;19.85;Low Fat;0.005234153;Dairy;2.640.884;OUT035;2004;Small;Tier 2;Supermarket Type1;58.297.448
FDL22;16.85;Low Fat;0.036390174;Snack Foods;914.488;OUT046;1997;Small;Tier 1;Supermarket Type1;20.826.224
FDH19;;Low Fat;0.03292824;Meat;1.731.738;OUT027;1985;Medium;Tier 3;Supermarket Type3;72.984.996
FDY55;16.75;Low Fat;0.081252534;Fruits and Vegetables;2.564.988;OUT013;1987;High;Tier 3;Supermarket Type1;74.529.652
FDY03;17.6;Regular;0.076552407;Meat;1.105.202;OUT017;2007;;Tier 2;Supermarket Type1;4.500.808
FDK21;7.905;Low Fat;0.016758569;Snack Foods;2.504.408;OUT010;1998;;Tier 3;Grocery Store;5.006.816
FDZ10;;Low Fat;0.044248175;Snack Foods;126.202;OUT027;1985;Medium;Tier 3;Supermarket Type3;3.668.558
FDZ32;7.785;Regular;0.038288087;Fruits and Vegetables;1.031.964;OUT018;2009;Medium;Tier 3;Supermarket Type2;7.363.748
NCZ18;7.825;Low Fat;0.186032678;Household;2.530.698;OUT035;2004;Small;Tier 2;Supermarket Type1;60.880.752
NCF07;;Low Fat;0.031867464;Household;1.010.016;OUT027;1985;Medium;Tier 3;Supermarket Type3;21.252.336
DRE49;20.75;Low Fat;0.021370201;Soft Drinks;1.530.024;OUT017;2007;;Tier 2;Supermarket Type1;2.277.036
FDJ08;;Low Fat;0.193772568;Fruits and Vegetables;1.903.846;OUT019;1985;Small;Tier 1;Grocery Store;5.732.538
FDT39;6.26;Regular;0.009866049;Meat;1.511.366;OUT035;2004;Small;Tier 2;Supermarket Type1;2.267.049
FDE08;18.2;Low Fat;0.082551042;Fruits and Vegetables;1.473.734;OUT010;1998;;Tier 3;Grocery Store;2.969.468
NCD06;13;Low Fat;0.099729888;Household;46.306;OUT018;2009;Medium;Tier 3;Supermarket Type2;559.272
FDB57;20.25;Regular;0.018801549;Fruits and Vegetables;2.221.772;OUT035;2004;Small;Tier 2;Supermarket Type1;5559.43
NCT54;8.695;Low Fat;0.119721451;Household;955.094;OUT049;1999;Medium;Tier 1;Supermarket Type1;12.377.222
DRF49;7.27;Low Fat;0.071222087;Soft Drinks;1.135.518;OUT045;2002;;Tier 2;Supermarket Type1;569.259
FDM25;;Regular;0.060371962;Breakfast;1.740.712;OUT027;1985;Medium;Tier 3;Supermarket Type3;38.669.664
FDF20;12.85;low fat;0.033287541;Fruits and Vegetables;1.984.768;OUT045;2002;;Tier 2;Supermarket Type1;13.795.376
FDH27;7.075;Low Fat;0.05858462;Dairy;1.427.128;OUT018;2009;Medium;Tier 3;Supermarket Type2;18.695.664
FDV60;;Regular;0.11679292;Baking Goods;196.211;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.499.508
FDY59;8.195;Low Fat;0.031452265;Baking Goods;943.462;OUT049;1999;Medium;Tier 1;Supermarket Type1;925.462
FDK36;7.09;Low Fat;0.00721395;Baking Goods;479.034;OUT035;2004;Small;Tier 2;Supermarket Type1;5.832.408
NCM31;6.095;Low Fat;0.081196619;Others;1.414.154;OUT046;1997;Small;Tier 1;Supermarket Type1;1.418.154
FDE33;19.35;Regular;0.049916364;Fruits and Vegetables;802.644;OUT017;2007;;Tier 2;Supermarket Type1;9.427.728
FDU36;6.15;Low Fat;0.04627095;Baking Goods;993.384;OUT046;1997;Small;Tier 1;Supermarket Type1;23.649.216
FDV13;;Regular;0.02747716;Canned;879.856;OUT027;1985;Medium;Tier 3;Supermarket Type3;32.517.672
FDV20;;Regular;0.104704537;Fruits and Vegetables;1.252.678;OUT019;1985;Small;Tier 1;Grocery Store;2.543.356
NCQ54;17.7;Low Fat;0.012540003;Household;1.670.474;OUT035;2004;Small;Tier 2;Supermarket Type1;5.895.659
FDO23;17.85;Low Fat;0.147023834;Breads;937.436;OUT018;2009;Medium;Tier 3;Supermarket Type2;11.345.232
DRE60;9.395;Low Fat;0.159657596;Soft Drinks;224.972;OUT045;2002;;Tier 2;Supermarket Type1;7.696.648
DRP47;15.75;Low Fat;0.141398626;Hard Drinks;2.505.382;OUT017;2007;;Tier 2;Supermarket Type1;27.757.202
FDB21;7.475;Low Fat;0.148821808;Fruits and Vegetables;2.412.854;OUT045;2002;;Tier 2;Supermarket Type1;53.170.788
FDR04;7.075;Low Fat;0;Frozen Foods;980.068;OUT018;2009;Medium;Tier 3;Supermarket Type2;8.748.612
FDX23;6.445;Low Fat;0.029691762;Baking Goods;926.436;OUT046;1997;Small;Tier 1;Supermarket Type1;10.399.796
FDX19;19.1;Low Fat;0.096715523;Fruits and Vegetables;2.350.958;OUT035;2004;Small;Tier 2;Supermarket Type1;30.380.454
FDD40;20.25;Regular;0.014790559;Dairy;1.936.162;OUT035;2004;Small;Tier 2;Supermarket Type1;3.848.324
FDA01;15;Regular;0.054378253;Canned;591.904;OUT046;1997;Small;Tier 1;Supermarket Type1;5.273.136
FDS33;6.67;Regular;0.123428594;Snack Foods;891.514;OUT046;1997;Small;Tier 1;Supermarket Type1;23.908.878
FDM50;;Regular;0.029943463;Canned;60.222;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.677.816
FDB29;16.7;Regular;0.052368061;Frozen Foods;1.127.176;OUT013;1987;High;Tier 3;Supermarket Type1;8.016.232
FDF46;7.07;Low Fat;0.093861144;Snack Foods;1.155.834;OUT045;2002;;Tier 2;Supermarket Type1;12.670.174
FDA33;6.48;Low Fat;0.033968647;Snack Foods;1.480.076;OUT045;2002;;Tier 2;Supermarket Type1;8.868.456
FDC08;19;Regular;0.173154079;Fruits and Vegetables;228.272;OUT010;1998;;Tier 3;Grocery Store;452.744
FDB53;13.35;Low Fat;0.139735226;Frozen Foods;1.475.392;OUT045;2002;;Tier 2;Supermarket Type1;38.776.192
FDY31;;Low Fat;0.043351896;Fruits and Vegetables;1.466.418;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.414.254
DRQ35;;Low Fat;0.042086652;Hard Drinks;1.224.388;OUT027;1985;Medium;Tier 3;Supermarket Type3;54.489.072
FDX36;9.695;Regular;0.12848269;Baking Goods;2.239.404;OUT049;1999;Medium;Tier 1;Supermarket Type1;49.508.888
DRD13;15;Low Fat;0.049357077;Soft Drinks;626.168;OUT017;2007;;Tier 2;Supermarket Type1;958.752
FDC52;11.15;Regular;0.008326735;Dairy;1.499.708;OUT017;2007;;Tier 2;Supermarket Type1;19.561.204
FDB45;20.85;Low Fat;0.021362955;Fruits and Vegetables;1.032.306;OUT049;1999;Medium;Tier 1;Supermarket Type1;24.042.038
NCK19;9.8;Low Fat;0.151420934;Others;1.943.478;OUT010;1998;;Tier 3;Grocery Store;3.874.956
FDV51;16.35;Low Fat;0.032511818;Meat;1.650.842;OUT013;1987;High;Tier 3;Supermarket Type1;9.947.052
FDZ35;9.6;Regular;0.022323658;Breads;101.299;OUT045;2002;;Tier 2;Supermarket Type1;1.754.383
NCW17;;Low Fat;0.019292355;Health and Hygiene;1.299.994;OUT027;1985;Medium;Tier 3;Supermarket Type3;33.409.844
FDV59;13.35;Low Fat;0.048124443;Breads;2.167.166;OUT045;2002;;Tier 2;Supermarket Type1;39.188.988
DRH39;20.7;Low Fat;0.09261307;Dairy;76.367;OUT013;1987;High;Tier 3;Supermarket Type1;306.268
FDN60;;Low Fat;0.094697274;Baking Goods;1.584.604;OUT027;1985;Medium;Tier 3;Supermarket Type3;42.784.308
FDU55;16.2;Low Fat;0.035984104;Fruits and Vegetables;2.606.278;OUT045;2002;;Tier 2;Supermarket Type1;44.255.726
FDN58;;Regular;0.056596985;Snack Foods;2.309.984;OUT027;1985;Medium;Tier 3;Supermarket Type3;9.267.936
FDC41;;Low Fat;0.2047;Frozen Foods;76.867;OUT019;1985;Small;Tier 1;Grocery Store;229.701
FDO01;;Regular;0.020618324;Breakfast;1.293.994;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.559.904
NCO43;5.5;Low Fat;0.04709821;Others;1.013.016;OUT046;1997;Small;Tier 1;Supermarket Type1;33.396.528
FDQ07;15.1;Regular;0.087584126;Fruits and Vegetables;2.217.456;OUT045;2002;;Tier 2;Supermarket Type1;64.103.224
FDF28;15.7;Regular;0.038078899;Frozen Foods;1.229.046;OUT017;2007;;Tier 2;Supermarket Type1;19.920.736
FDM01;7.895;reg;0.095102092;Breakfast;1.044.332;OUT017;2007;;Tier 2;Supermarket Type1;28.709.296
FDY49;;Regular;0.011953902;Canned;1.645.184;OUT027;1985;Medium;Tier 3;Supermarket Type3;28.070.128
FDR24;17.35;Regular;0.062799379;Baking Goods;88.183;OUT013;1987;High;Tier 3;Supermarket Type1;539.298
NCY18;7.285;Low Fat;0.031125709;Household;1.743.054;OUT013;1987;High;Tier 3;Supermarket Type1;4.377.635
NCY30;20.25;Low Fat;0.026005891;Household;1.809.976;OUT045;2002;;Tier 2;Supermarket Type1;2.716.464
FDJ22;;Low Fat;0.09246392;Snack Foods;1.909.504;OUT019;1985;Small;Tier 1;Grocery Store;3.835.008
DRI37;15.85;Low Fat;0.107765165;Soft Drinks;595.904;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.030.848
FDL27;6.17;Low Fat;0.010647477;Meat;663.826;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.937.478
NCO30;19.5;Low Fat;0.015749341;Household;1.822.608;OUT049;1999;Medium;Tier 1;Supermarket Type1;33.076.944
NCB07;19.2;Low Fat;0.077628053;Household;197.611;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.142.576
FDX25;16.7;Low Fat;0;Canned;1.812.292;OUT018;2009;Medium;Tier 3;Supermarket Type2;25.540.088
FDP59;20.85;Regular;0.056695731;Breads;1.040.648;OUT018;2009;Medium;Tier 3;Supermarket Type2;18.695.664
FDR59;14.5;Regular;0.063993068;Breads;2.604.594;OUT045;2002;;Tier 2;Supermarket Type1;54.948.474
FDT27;11.395;Regular;0.069529262;Meat;2.331.616;OUT013;1987;High;Tier 3;Supermarket Type1;60.934.016
DRI01;7.97;Low Fat;0.034452949;Soft Drinks;1.740.422;OUT046;1997;Small;Tier 1;Supermarket Type1;2.586.633
FDU09;7.71;Regular;0.06670068;Snack Foods;552.956;OUT049;1999;Medium;Tier 1;Supermarket Type1;12.556.988
FDH26;19.25;Regular;0.034699737;Canned;1.417.496;OUT046;1997;Small;Tier 1;Supermarket Type1;40.933.384
FDH27;7.075;Low Fat;0.058346939;Dairy;1.422.128;OUT046;1997;Small;Tier 1;Supermarket Type1;31.638.816
FDN39;;Regular;0.065203103;Meat;1.660.816;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.033.448
FDH40;11.6;Regular;0.078929571;Frozen Foods;799.276;OUT046;1997;Small;Tier 1;Supermarket Type1;11.371.864
FDJ56;;Low Fat;0.182514881;Fruits and Vegetables;98.77;OUT027;1985;Medium;Tier 3;Supermarket Type3;2696.49
DRN47;12.1;Low Fat;0.016895293;Hard Drinks;178.566;OUT018;2009;Medium;Tier 3;Supermarket Type2;898.83
NCO17;10;Low Fat;0.073379745;Health and Hygiene;118.244;OUT046;1997;Small;Tier 1;Supermarket Type1;2.756.412
FDX60;14.35;Low Fat;0.08075758;Baking Goods;81.896;OUT045;2002;;Tier 2;Supermarket Type1;878.856
FDT22;10.395;Low Fat;0.112271498;Snack Foods;58.222;OUT049;1999;Medium;Tier 1;Supermarket Type1;659.142
FDX26;;Low Fat;0.153741385;Dairy;1.826.292;OUT019;1985;Small;Tier 1;Grocery Store;1.824.292
FDG45;8.1;Low Fat;0.127929521;Fruits and Vegetables;2.114.902;OUT013;1987;High;Tier 3;Supermarket Type1;36.106.334
FDD44;8.05;Regular;0.07838564;Fruits and Vegetables;2.564.646;OUT035;2004;Small;Tier 2;Supermarket Type1;5.153.292
FDS15;9.195;Regular;0.078502143;Meat;1.087.596;OUT017;2007;;Tier 2;Supermarket Type1;25.886.304
FDL51;20.7;Regular;0.047684831;Dairy;2.125.876;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.863.256
FDL32;15.7;Regular;0.123159656;Fruits and Vegetables;1.101.544;OUT017;2007;;Tier 2;Supermarket Type1;12.303.984
FDZ07;;Regular;0;Fruits and Vegetables;602.194;OUT027;1985;Medium;Tier 3;Supermarket Type3;17.337.432
NCW53;;Low Fat;0.053392944;Health and Hygiene;1.938.162;OUT019;1985;Small;Tier 1;Grocery Store;3.848.324
NCA54;16.5;Low Fat;0.036715907;Household;1.800.318;OUT045;2002;;Tier 2;Supermarket Type1;39.694.996
FDX09;9;Low Fat;0.065236932;Snack Foods;176.437;OUT035;2004;Small;Tier 2;Supermarket Type1;7.763.228
FDO51;6.785;Regular;0.041947547;Meat;412.112;OUT013;1987;High;Tier 3;Supermarket Type1;8.096.128
FDW49;19.5;Low Fat;0.082888496;Canned;1.786.002;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.537.014
FDB27;7.575;Low Fat;0.055390121;Dairy;1.952.768;OUT046;1997;Small;Tier 1;Supermarket Type1;57.152.272
FDF45;18.2;Regular;0.012194556;Fruits and Vegetables;577.904;OUT013;1987;High;Tier 3;Supermarket Type1;1464.76
FDV02;16.75;Low Fat;0.060495243;Dairy;1.698.106;OUT013;1987;High;Tier 3;Supermarket Type1;32.511.014
FDY28;7.47;Regular;0;Frozen Foods;2.143.218;OUT035;2004;Small;Tier 2;Supermarket Type1;4.274.436
FDX31;;Regular;0.014753811;Fruits and Vegetables;2.317.958;OUT027;1985;Medium;Tier 3;Supermarket Type3;53.750.034
FDR43;;Low Fat;0.160707489;Fruits and Vegetables;38.019;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.318.284
FDP51;13.85;Regular;0.085622362;Meat;1.194.124;OUT018;2009;Medium;Tier 3;Supermarket Type2;22.517.356
FDL52;6.635;Regular;0.046350909;Frozen Foods;374.506;OUT017;2007;;Tier 2;Supermarket Type1;11.764.686
FDR44;6.11;Regular;0.102920886;Fruits and Vegetables;1.304.968;OUT046;1997;Small;Tier 1;Supermarket Type1;35.234.136
FDB34;15.25;Low Fat;0.026604781;Snack Foods;862.198;OUT035;2004;Small;Tier 2;Supermarket Type1;6.105.386
FDC50;15.85;Low Fat;0;Canned;964.094;OUT035;2004;Small;Tier 2;Supermarket Type1;12.377.222
FDT57;15.2;Low Fat;0.031860325;Snack Foods;2.351.248;OUT010;1998;;Tier 3;Grocery Store;4.740.496
FDP22;;Regular;0;Snack Foods;526.666;OUT027;1985;Medium;Tier 3;Supermarket Type3;7.177.324
DRE49;20.75;LF;0.021250002;Soft Drinks;1.505.024;OUT046;1997;Small;Tier 1;Supermarket Type1;25.806.408
FDM40;10.195;Low Fat;0.159936948;Frozen Foods;1.432.154;OUT046;1997;Small;Tier 1;Supermarket Type1;25.526.772
FDY32;7.605;Low Fat;0.129503146;Fruits and Vegetables;164.021;OUT045;2002;;Tier 2;Supermarket Type1;3.914.904
FDW07;18;Regular;0.142688846;Fruits and Vegetables;885.514;OUT046;1997;Small;Tier 1;Supermarket Type1;7.969.626
FDU02;;Low Fat;0.179484411;Dairy;2.289.352;OUT019;1985;Small;Tier 1;Grocery Store;9.161.408
NCF18;18.35;Low Fat;0.089163056;Household;1.913.504;OUT045;2002;;Tier 2;Supermarket Type1;32.597.568
FDQ56;6.59;Low Fat;0.105761491;Fruits and Vegetables;848.908;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.677.816
FDN58;13.8;reg;0.056960814;Snack Foods;2.300.984;OUT049;1999;Medium;Tier 1;Supermarket Type1;37.071.744
FDG35;21.2;Regular;0.00704098;Starchy Foods;1.735.738;OUT046;1997;Small;Tier 1;Supermarket Type1;29.541.546
FDY34;10.5;Regular;0.011026594;Snack Foods;1.664.842;OUT018;2009;Medium;Tier 3;Supermarket Type2;26.525.472
NCE19;8.97;Low Fat;0.093203257;Household;527.956;OUT045;2002;;Tier 2;Supermarket Type1;10.373.164
NCK31;;Low Fat;0.026916794;Others;509.666;OUT027;1985;Medium;Tier 3;Supermarket Type3;7.177.324
NCJ29;10.6;Low Fat;0.035264298;Health and Hygiene;861.224;OUT045;2002;;Tier 2;Supermarket Type1;426.112
FDT59;13.65;Low Fat;0.015908424;Breads;2.311.668;OUT035;2004;Small;Tier 2;Supermarket Type1;6.911.004
NCX41;19;Low Fat;0.017719277;Health and Hygiene;2.110.244;OUT046;1997;Small;Tier 1;Supermarket Type1;38.110.392
FDU45;;Regular;0.035334201;Snack Foods;1.153.518;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.277.036
FDW24;;Low Fat;0.065652494;Baking Goods;489.034;OUT019;1985;Small;Tier 1;Grocery Store;486.034
FDF22;6.865;Low Fat;0.056919038;Snack Foods;2.128.218;OUT049;1999;Medium;Tier 1;Supermarket Type1;57.704.886
FDM60;10.8;Regular;0.048143292;Baking Goods;402.138;OUT046;1997;Small;Tier 1;Supermarket Type1;6.904.346
FDR02;16.7;Low Fat;0.022047313;Dairy;1.102.886;OUT013;1987;High;Tier 3;Supermarket Type1;18.902.062
DRP35;;Low Fat;0.090427268;Hard Drinks;1.262.336;OUT027;1985;Medium;Tier 3;Supermarket Type3;3195.84
FDS48;15.15;Low Fat;0.027779254;Baking Goods;1.501.708;OUT046;1997;Small;Tier 1;Supermarket Type1;1.504.708
NCZ42;10.5;Low Fat;0;Household;2.383.248;OUT010;1998;;Tier 3;Grocery Store;7.110.744
FDZ38;17.6;Low Fat;0.008033611;Dairy;1.742.422;OUT018;2009;Medium;Tier 3;Supermarket Type2;4.311.055
FDH19;19.35;Low Fat;0.033088472;Meat;1.754.738;OUT046;1997;Small;Tier 1;Supermarket Type1;5.213.214
NCB55;15.7;Low Fat;0.160663021;Household;594.562;OUT046;1997;Small;Tier 1;Supermarket Type1;8.295.868
FDC15;18.1;LF;0.178975721;Dairy;1.555.288;OUT017;2007;;Tier 2;Supermarket Type1;1.571.288
FDF11;10.195;Regular;0.017627888;Starchy Foods;2.396.538;OUT035;2004;Small;Tier 2;Supermarket Type1;2.403.538
FDW35;;low fat;0.0194158;Breads;416.454;OUT019;1985;Small;Tier 1;Grocery Store;838.908
FDB44;6.655;Low Fat;0.016993225;Fruits and Vegetables;2.110.586;OUT045;2002;;Tier 2;Supermarket Type1;8.442.344
NCC06;19;Low Fat;0.027139013;Household;1.273.336;OUT017;2007;;Tier 2;Supermarket Type1;29.401.728
FDR04;7.075;Low Fat;0.03777249;Frozen Foods;980.068;OUT010;1998;;Tier 3;Grocery Store;2.916.204
FDB17;13.15;Low Fat;0.036746479;Frozen Foods;1.812.976;OUT045;2002;;Tier 2;Supermarket Type1;32.597.568
FDW43;20.1;Regular;0.022460102;Fruits and Vegetables;2.268.036;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.415.554
FDA27;20.35;Regular;0;Dairy;2.567.672;OUT018;2009;Medium;Tier 3;Supermarket Type2;56.246.784
NCU41;18.85;Low Fat;0.05213575;Health and Hygiene;1.901.846;OUT049;1999;Medium;Tier 1;Supermarket Type1;6.687.961
FDY56;16.35;Regular;0.062508438;Fruits and Vegetables;2.271.062;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.642.655
FDV39;11.3;Low Fat;0.007309544;Meat;1.962.426;OUT018;2009;Medium;Tier 3;Supermarket Type2;4.943.565
FDN32;17.5;Low Fat;0.015623754;Fruits and Vegetables;1.826.266;OUT018;2009;Medium;Tier 3;Supermarket Type2;31.352.522
FDW07;18;Regular;0.142978223;Fruits and Vegetables;874.514;OUT045;2002;;Tier 2;Supermarket Type1;7.969.626
FDZ27;7.935;Low Fat;0.017191055;Dairy;51.535;OUT045;2002;;Tier 2;Supermarket Type1;848.895
FDW23;;Low Fat;0.143592939;Baking Goods;373.164;OUT019;1985;Small;Tier 1;Grocery Store;386.164
FDU01;20.25;Regular;0.011995271;Canned;1.845.924;OUT046;1997;Small;Tier 1;Supermarket Type1;49.974.948
FDF10;15.5;Regular;0.15717236;Snack Foods;1.491.418;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.885.672
DRH03;;Low Fat;0.061393095;Dairy;91.812;OUT019;1985;Small;Tier 1;Grocery Store;372.848
FDW27;;Regular;0.264124669;Meat;1.557.314;OUT019;1985;Small;Tier 1;Grocery Store;1.551.314
